Close,1,2,3,4,5,6,7,8,9,10,11,1P,2P,3P,4P,5P,6P,7P,8P,9P,10P
2437.03,2453.46,2433.15,2432.46,2437.92,2440.35,2429.39,2431.77,2433.79,2433.14,2429.33,2436.1,0.8347204241,0.02836634518,-0.2239614097,-0.09957588051,0.4511420562,-0.09787109801,-0.08299812227,0.02671445129,0.1568333656,-0.2779032059
2435.61,2437.03,2453.46,2433.15,2432.46,2437.92,2440.35,2429.39,2431.77,2433.79,2433.14,2429.33,-0.6696665118,0.8347204241,0.02836634518,-0.2239614097,-0.09957588051,0.4511420562,-0.09787109801,-0.08299812227,0.02671445129,0.1568333656
2434.5,2435.61,2437.03,2453.46,2433.15,2432.46,2437.92,2440.35,2429.39,2431.77,2433.79,2433.14,-0.05826764545,-0.6696665118,0.8347204241,0.02836634518,-0.2239614097,-0.09957588051,0.4511420562,-0.09787109801,-0.08299812227,0.02671445129
2438.3,2434.5,2435.61,2437.03,2453.46,2433.15,2432.46,2437.92,2440.35,2429.39,2431.77,2433.79,-0.04557379876,-0.05826764545,-0.6696665118,0.8347204241,0.02836634518,-0.2239614097,-0.09957588051,0.4511420562,-0.09787109801,-0.08299812227
2439.07,2438.3,2434.5,2435.61,2437.03,2453.46,2433.15,2432.46,2437.92,2440.35,2429.39,2431.77,0.1560895461,-0.04557379876,-0.05826764545,-0.6696665118,0.8347204241,0.02836634518,-0.2239614097,-0.09957588051,0.4511420562,-0.09787109801
2419.38,2439.07,2438.3,2434.5,2435.61,2437.03,2453.46,2433.15,2432.46,2437.92,2440.35,2429.39,0.03157937908,0.1560895461,-0.04557379876,-0.05826764545,-0.6696665118,0.8347204241,0.02836634518,-0.2239614097,-0.09957588051,0.4511420562
2440.69,2419.38,2439.07,2438.3,2434.5,2435.61,2437.03,2453.46,2433.15,2432.46,2437.92,2440.35,-0.807274904,0.03157937908,0.1560895461,-0.04557379876,-0.05826764545,-0.6696665118,0.8347204241,0.02836634518,-0.2239614097,-0.09957588051
2419.7,2440.69,2419.38,2439.07,2438.3,2434.5,2435.61,2437.03,2453.46,2433.15,2432.46,2437.92,0.880804173,-0.807274904,0.03157937908,0.1560895461,-0.04557379876,-0.05826764545,-0.6696665118,0.8347204241,0.02836634518,-0.2239614097
2423.41,2419.7,2440.69,2419.38,2439.07,2438.3,2434.5,2435.61,2437.03,2453.46,2433.15,2432.46,-0.8600027042,0.880804173,-0.807274904,0.03157937908,0.1560895461,-0.04557379876,-0.05826764545,-0.6696665118,0.8347204241,0.02836634518
2429.01,2423.41,2419.7,2440.69,2419.38,2439.07,2438.3,2434.5,2435.61,2437.03,2453.46,2433.15,0.1533247923,-0.8600027042,0.880804173,-0.807274904,0.03157937908,0.1560895461,-0.04557379876,-0.05826764545,-0.6696665118,0.8347204241
2432.54,2429.01,2423.41,2419.7,2440.69,2419.38,2439.07,2438.3,2434.5,2435.61,2437.03,2453.46,0.2310793469,0.1533247923,-0.8600027042,0.880804173,-0.807274904,0.03157937908,0.1560895461,-0.04557379876,-0.05826764545,-0.6696665118
2409.75,2432.54,2429.01,2423.41,2419.7,2440.69,2419.38,2439.07,2438.3,2434.5,2435.61,2437.03,0.1453266969,0.2310793469,0.1533247923,-0.8600027042,0.880804173,-0.807274904,0.03157937908,0.1560895461,-0.04557379876,-0.05826764545
2425.18,2409.75,2432.54,2429.01,2423.41,2419.7,2440.69,2419.38,2439.07,2438.3,2434.5,2435.61,-0.9368807913,0.1453266969,0.2310793469,0.1533247923,-0.8600027042,0.880804173,-0.807274904,0.03157937908,0.1560895461,-0.04557379876
2427.43,2425.18,2409.75,2432.54,2429.01,2423.41,2419.7,2440.69,2419.38,2439.07,2438.3,2434.5,0.6403153854,-0.9368807913,0.1453266969,0.2310793469,0.1533247923,-0.8600027042,0.880804173,-0.807274904,0.03157937908,0.1560895461
2425.53,2427.43,2425.18,2409.75,2432.54,2429.01,2423.41,2419.7,2440.69,2419.38,2439.07,2438.3,0.09277661864,0.6403153854,-0.9368807913,0.1453266969,0.2310793469,0.1533247923,-0.8600027042,0.880804173,-0.807274904,0.03157937908
2443.25,2425.53,2427.43,2425.18,2409.75,2432.54,2429.01,2423.41,2419.7,2440.69,2419.38,2439.07,-0.078272082,0.09277661864,0.6403153854,-0.9368807913,0.1453266969,0.2310793469,0.1533247923,-0.8600027042,0.880804173,-0.807274904
2447.83,2443.25,2425.53,2427.43,2425.18,2409.75,2432.54,2429.01,2423.41,2419.7,2440.69,2419.38,0.7305619803,-0.078272082,0.09277661864,0.6403153854,-0.9368807913,0.1453266969,0.2310793469,0.1533247923,-0.8600027042,0.880804173
2459.27,2447.83,2443.25,2425.53,2427.43,2425.18,2409.75,2432.54,2429.01,2423.41,2419.7,2440.69,0.1874552338,0.7305619803,-0.078272082,0.09277661864,0.6403153854,-0.9368807913,0.1453266969,0.2310793469,0.1533247923,-0.8600027042
2459.14,2459.27,2447.83,2443.25,2425.53,2427.43,2425.18,2409.75,2432.54,2429.01,2423.41,2419.7,0.4673527165,0.1874552338,0.7305619803,-0.078272082,0.09277661864,0.6403153854,-0.9368807913,0.1453266969,0.2310793469,0.1533247923
2460.61,2459.14,2459.27,2447.83,2443.25,2425.53,2427.43,2425.18,2409.75,2432.54,2429.01,2423.41,-0.005286121491,0.4673527165,0.1874552338,0.7305619803,-0.078272082,0.09277661864,0.6403153854,-0.9368807913,0.1453266969,0.2310793469
2473.83,2460.61,2459.14,2459.27,2447.83,2443.25,2425.53,2427.43,2425.18,2409.75,2432.54,2429.01,0.05977699521,-0.005286121491,0.4673527165,0.1874552338,0.7305619803,-0.078272082,0.09277661864,0.6403153854,-0.9368807913,0.1453266969
2473.45,2473.83,2460.61,2459.14,2459.27,2447.83,2443.25,2425.53,2427.43,2425.18,2409.75,2432.54,0.5372651497,0.05977699521,-0.005286121491,0.4673527165,0.1874552338,0.7305619803,-0.078272082,0.09277661864,0.6403153854,-0.9368807913
2472.54,2473.45,2473.83,2460.61,2459.14,2459.27,2447.83,2443.25,2425.53,2427.43,2425.18,2409.75,-0.01536079682,0.5372651497,0.05977699521,-0.005286121491,0.4673527165,0.1874552338,0.7305619803,-0.078272082,0.09277661864,0.6403153854
2469.91,2472.54,2473.45,2473.83,2460.61,2459.14,2459.27,2447.83,2443.25,2425.53,2427.43,2425.18,-0.03679071742,-0.01536079682,0.5372651497,0.05977699521,-0.005286121491,0.4673527165,0.1874552338,0.7305619803,-0.078272082,0.09277661864
2477.13,2469.91,2472.54,2473.45,2473.83,2460.61,2459.14,2459.27,2447.83,2443.25,2425.53,2427.43,-0.10636835,-0.03679071742,-0.01536079682,0.5372651497,0.05977699521,-0.005286121491,0.4673527165,0.1874552338,0.7305619803,-0.078272082
2477.83,2477.13,2469.91,2472.54,2473.45,2473.83,2460.61,2459.14,2459.27,2447.83,2443.25,2425.53,0.2923183436,-0.10636835,-0.03679071742,-0.01536079682,0.5372651497,0.05977699521,-0.005286121491,0.4673527165,0.1874552338,0.7305619803
2475.42,2477.83,2477.13,2469.91,2472.54,2473.45,2473.83,2460.61,2459.14,2459.27,2447.83,2443.25,0.02825850884,0.2923183436,-0.10636835,-0.03679071742,-0.01536079682,0.5372651497,0.05977699521,-0.005286121491,0.4673527165,0.1874552338
2472.1,2475.42,2477.83,2477.13,2469.91,2472.54,2473.45,2473.83,2460.61,2459.14,2459.27,2447.83,-0.09726252406,0.02825850884,0.2923183436,-0.10636835,-0.03679071742,-0.01536079682,0.5372651497,0.05977699521,-0.005286121491,0.4673527165
2470.3,2472.1,2475.42,2477.83,2477.13,2469.91,2472.54,2473.45,2473.83,2460.61,2459.14,2459.27,-0.1341186546,-0.09726252406,0.02825850884,0.2923183436,-0.10636835,-0.03679071742,-0.01536079682,0.5372651497,0.05977699521,-0.005286121491
2476.35,2470.3,2472.1,2475.42,2477.83,2477.13,2469.91,2472.54,2473.45,2473.83,2460.61,2459.14,-0.07281258849,-0.1341186546,-0.09726252406,0.02825850884,0.2923183436,-0.10636835,-0.03679071742,-0.01536079682,0.5372651497,0.05977699521
2477.57,2476.35,2470.3,2472.1,2475.42,2477.83,2477.13,2469.91,2472.54,2473.45,2473.83,2460.61,0.2449095252,-0.07281258849,-0.1341186546,-0.09726252406,0.02825850884,0.2923183436,-0.10636835,-0.03679071742,-0.01536079682,0.5372651497
2472.16,2477.57,2476.35,2470.3,2472.1,2475.42,2477.83,2477.13,2469.91,2472.54,2473.45,2473.83,0.0492660569,0.2449095252,-0.07281258849,-0.1341186546,-0.09726252406,0.02825850884,0.2923183436,-0.10636835,-0.03679071742,-0.01536079682
2476.83,2472.16,2477.57,2476.35,2470.3,2472.1,2475.42,2477.83,2477.13,2469.91,2472.54,2473.45,-0.218359118,0.0492660569,0.2449095252,-0.07281258849,-0.1341186546,-0.09726252406,0.02825850884,0.2923183436,-0.10636835,-0.03679071742
2480.91,2476.83,2472.16,2477.57,2476.35,2470.3,2472.1,2475.42,2477.83,2477.13,2469.91,2472.54,0.1889036308,-0.218359118,0.0492660569,0.2449095252,-0.07281258849,-0.1341186546,-0.09726252406,0.02825850884,0.2923183436,-0.10636835
2474.92,2480.91,2476.83,2472.16,2477.57,2476.35,2470.3,2472.1,2475.42,2477.83,2477.13,2469.91,0.1647266869,0.1889036308,-0.218359118,0.0492660569,0.2449095252,-0.07281258849,-0.1341186546,-0.09726252406,0.02825850884,0.2923183436
2474.02,2474.92,2480.91,2476.83,2472.16,2477.57,2476.35,2470.3,2472.1,2475.42,2477.83,2477.13,-0.2414436638,0.1647266869,0.1889036308,-0.218359118,0.0492660569,0.2449095252,-0.07281258849,-0.1341186546,-0.09726252406,0.02825850884
2438.21,2474.02,2474.92,2480.91,2476.83,2472.16,2477.57,2476.35,2470.3,2472.1,2475.42,2477.83,-0.03636481179,-0.2414436638,0.1647266869,0.1889036308,-0.218359118,0.0492660569,0.2449095252,-0.07281258849,-0.1341186546,-0.09726252406
2441.32,2438.21,2474.02,2474.92,2480.91,2476.83,2472.16,2477.57,2476.35,2470.3,2472.1,2475.42,-1.447441815,-0.03636481179,-0.2414436638,0.1647266869,0.1889036308,-0.218359118,0.0492660569,0.2449095252,-0.07281258849,-0.1341186546
2465.84,2441.32,2438.21,2474.02,2474.92,2480.91,2476.83,2472.16,2477.57,2476.35,2470.3,2472.1,0.1275525898,-1.447441815,-0.03636481179,-0.2414436638,0.1647266869,0.1889036308,-0.218359118,0.0492660569,0.2449095252,-0.07281258849
2464.61,2465.84,2441.32,2438.21,2474.02,2474.92,2480.91,2476.83,2472.16,2477.57,2476.35,2470.3,1.004374683,0.1275525898,-1.447441815,-0.03636481179,-0.2414436638,0.1647266869,0.1889036308,-0.218359118,0.0492660569,0.2449095252
2468.11,2464.61,2465.84,2441.32,2438.21,2474.02,2474.92,2480.91,2476.83,2472.16,2477.57,2476.35,-0.04988158194,1.004374683,0.1275525898,-1.447441815,-0.03636481179,-0.2414436638,0.1647266869,0.1889036308,-0.218359118,0.0492660569
2430.01,2468.11,2464.61,2465.84,2441.32,2438.21,2474.02,2474.92,2480.91,2476.83,2472.16,2477.57,0.1420102978,-0.04988158194,1.004374683,0.1275525898,-1.447441815,-0.03636481179,-0.2414436638,0.1647266869,0.1889036308,-0.218359118
2425.55,2430.01,2468.11,2464.61,2465.84,2441.32,2438.21,2474.02,2474.92,2480.91,2476.83,2472.16,-1.543691327,0.1420102978,-0.04988158194,1.004374683,0.1275525898,-1.447441815,-0.03636481179,-0.2414436638,0.1647266869,0.1889036308
2428.37,2425.55,2430.01,2468.11,2464.61,2465.84,2441.32,2438.21,2474.02,2474.92,2480.91,2476.83,-0.1835383393,-1.543691327,0.1420102978,-0.04988158194,1.004374683,0.1275525898,-1.447441815,-0.03636481179,-0.2414436638,0.1647266869
2452.51,2428.37,2425.55,2430.01,2468.11,2464.61,2465.84,2441.32,2438.21,2474.02,2474.92,2480.91,0.116262291,-0.1835383393,-1.543691327,0.1420102978,-0.04988158194,1.004374683,0.1275525898,-1.447441815,-0.03636481179,-0.2414436638
2444.04,2452.51,2428.37,2425.55,2430.01,2468.11,2464.61,2465.84,2441.32,2438.21,2474.02,2474.92,0.9940824504,0.116262291,-0.1835383393,-1.543691327,0.1420102978,-0.04988158194,1.004374683,0.1275525898,-1.447441815,-0.03636481179
2438.97,2444.04,2452.51,2428.37,2425.55,2430.01,2468.11,2464.61,2465.84,2441.32,2438.21,2474.02,-0.3453604674,0.9940824504,0.116262291,-0.1835383393,-1.543691327,0.1420102978,-0.04988158194,1.004374683,0.1275525898,-1.447441815
2443.05,2438.97,2444.04,2452.51,2428.37,2425.55,2430.01,2468.11,2464.61,2465.84,2441.32,2438.21,-0.2074434134,-0.3453604674,0.9940824504,0.116262291,-0.1835383393,-1.543691327,0.1420102978,-0.04988158194,1.004374683,0.1275525898
2444.24,2443.05,2438.97,2444.04,2452.51,2428.37,2425.55,2430.01,2468.11,2464.61,2465.84,2441.32,0.1672837304,-0.2074434134,-0.3453604674,0.9940824504,0.116262291,-0.1835383393,-1.543691327,0.1420102978,-0.04988158194,1.004374683
2446.3,2444.24,2443.05,2438.97,2444.04,2452.51,2428.37,2425.55,2430.01,2468.11,2464.61,2465.84,0.0487096048,0.1672837304,-0.2074434134,-0.3453604674,0.9940824504,0.116262291,-0.1835383393,-1.543691327,0.1420102978,-0.04988158194
2457.59,2446.3,2444.24,2443.05,2438.97,2444.04,2452.51,2428.37,2425.55,2430.01,2468.11,2464.61,0.08427977613,0.0487096048,0.1672837304,-0.2074434134,-0.3453604674,0.9940824504,0.116262291,-0.1835383393,-1.543691327,0.1420102978
2471.65,2457.59,2446.3,2444.24,2443.05,2438.97,2444.04,2452.51,2428.37,2425.55,2430.01,2468.11,0.4615133058,0.08427977613,0.0487096048,0.1672837304,-0.2074434134,-0.3453604674,0.9940824504,0.116262291,-0.1835383393,-1.543691327
2476.55,2471.65,2457.59,2446.3,2444.24,2443.05,2438.97,2444.04,2452.51,2428.37,2425.55,2430.01,0.5721051925,0.4615133058,0.08427977613,0.0487096048,0.1672837304,-0.2074434134,-0.3453604674,0.9940824504,0.116262291,-0.1835383393
2457.85,2476.55,2471.65,2457.59,2446.3,2444.24,2443.05,2438.97,2444.04,2452.51,2428.37,2425.55,0.1982481338,0.5721051925,0.4615133058,0.08427977613,0.0487096048,0.1672837304,-0.2074434134,-0.3453604674,0.9940824504,0.116262291
2465.54,2457.85,2476.55,2471.65,2457.59,2446.3,2444.24,2443.05,2438.97,2444.04,2452.51,2428.37,-0.7550826755,0.1982481338,0.5721051925,0.4615133058,0.08427977613,0.0487096048,0.1672837304,-0.2074434134,-0.3453604674,0.9940824504
2465.1,2465.54,2457.85,2476.55,2471.65,2457.59,2446.3,2444.24,2443.05,2438.97,2444.04,2452.51,0.3128750737,-0.7550826755,0.1982481338,0.5721051925,0.4615133058,0.08427977613,0.0487096048,0.1672837304,-0.2074434134,-0.3453604674
2461.43,2465.1,2465.54,2457.85,2476.55,2471.65,2457.59,2446.3,2444.24,2443.05,2438.97,2444.04,-0.01784598911,0.3128750737,-0.7550826755,0.1982481338,0.5721051925,0.4615133058,0.08427977613,0.0487096048,0.1672837304,-0.2074434134
2488.11,2461.43,2465.1,2465.54,2457.85,2476.55,2471.65,2457.59,2446.3,2444.24,2443.05,2438.97,-0.1488783416,-0.01784598911,0.3128750737,-0.7550826755,0.1982481338,0.5721051925,0.4615133058,0.08427977613,0.0487096048,0.1672837304
2496.48,2488.11,2461.43,2465.1,2465.54,2457.85,2476.55,2471.65,2457.59,2446.3,2444.24,2443.05,1.08392276,-0.1488783416,-0.01784598911,0.3128750737,-0.7550826755,0.1982481338,0.5721051925,0.4615133058,0.08427977613,0.0487096048
2498.37,2496.48,2488.11,2461.43,2465.1,2465.54,2457.85,2476.55,2471.65,2457.59,2446.3,2444.24,0.336399918,1.08392276,-0.1488783416,-0.01784598911,0.3128750737,-0.7550826755,0.1982481338,0.5721051925,0.4615133058,0.08427977613
2495.62,2498.37,2496.48,2488.11,2461.43,2465.1,2465.54,2457.85,2476.55,2471.65,2457.59,2446.3,0.07570659489,0.336399918,1.08392276,-0.1488783416,-0.01784598911,0.3128750737,-0.7550826755,0.1982481338,0.5721051925,0.4615133058
2500.23,2495.62,2498.37,2496.48,2488.11,2461.43,2465.1,2465.54,2457.85,2476.55,2471.65,2457.59,-0.1100717668,0.07570659489,0.336399918,1.08392276,-0.1488783416,-0.01784598911,0.3128750737,-0.7550826755,0.1982481338,0.5721051925
2503.87,2500.23,2495.62,2498.37,2496.48,2488.11,2461.43,2465.1,2465.54,2457.85,2476.55,2471.65,0.1847236358,-0.1100717668,0.07570659489,0.336399918,1.08392276,-0.1488783416,-0.01784598911,0.3128750737,-0.7550826755,0.1982481338
2506.65,2503.87,2500.23,2495.62,2498.37,2496.48,2488.11,2461.43,2465.1,2465.54,2457.85,2476.55,0.145586606,0.1847236358,-0.1100717668,0.07570659489,0.336399918,1.08392276,-0.1488783416,-0.01784598911,0.3128750737,-0.7550826755
2508.24,2506.65,2503.87,2500.23,2495.62,2498.37,2496.48,2488.11,2461.43,2465.1,2465.54,2457.85,0.1110281285,0.145586606,0.1847236358,-0.1100717668,0.07570659489,0.336399918,1.08392276,-0.1488783416,-0.01784598911,0.3128750737
2500.6,2508.24,2506.65,2503.87,2500.23,2495.62,2498.37,2496.48,2488.11,2461.43,2465.1,2465.54,0.06343127281,0.1110281285,0.145586606,0.1847236358,-0.1100717668,0.07570659489,0.336399918,1.08392276,-0.1488783416,-0.01784598911
2502.22,2500.6,2508.24,2506.65,2503.87,2500.23,2495.62,2498.37,2496.48,2488.11,2461.43,2465.1,-0.3045960514,0.06343127281,0.1110281285,0.145586606,0.1847236358,-0.1100717668,0.07570659489,0.336399918,1.08392276,-0.1488783416
2496.66,2502.22,2500.6,2508.24,2506.65,2503.87,2500.23,2495.62,2498.37,2496.48,2488.11,2461.43,0.06478445173,-0.3045960514,0.06343127281,0.1110281285,0.145586606,0.1847236358,-0.1100717668,0.07570659489,0.336399918,1.08392276
2496.84,2496.66,2502.22,2500.6,2508.24,2506.65,2503.87,2500.23,2495.62,2498.37,2496.48,2488.11,-0.222202684,0.06478445173,-0.3045960514,0.06343127281,0.1110281285,0.145586606,0.1847236358,-0.1100717668,0.07570659489,0.336399918
2507.04,2496.84,2496.66,2502.22,2500.6,2508.24,2506.65,2503.87,2500.23,2495.62,2498.37,2496.48,0.007209632068,-0.222202684,0.06478445173,-0.3045960514,0.06343127281,0.1110281285,0.145586606,0.1847236358,-0.1100717668,0.07570659489
2510.06,2507.04,2496.84,2496.66,2502.22,2500.6,2508.24,2506.65,2503.87,2500.23,2495.62,2498.37,0.4085163647,0.007209632068,-0.222202684,0.06478445173,-0.3045960514,0.06343127281,0.1110281285,0.145586606,0.1847236358,-0.1100717668
2519.36,2510.06,2507.04,2496.84,2496.66,2502.22,2500.6,2508.24,2506.65,2503.87,2500.23,2495.62,0.1204607824,0.4085163647,0.007209632068,-0.222202684,0.06478445173,-0.3045960514,0.06343127281,0.1110281285,0.145586606,0.1847236358
2529.12,2519.36,2510.06,2507.04,2496.84,2496.66,2502.22,2500.6,2508.24,2506.65,2503.87,2500.23,0.3705090715,0.1204607824,0.4085163647,0.007209632068,-0.222202684,0.06478445173,-0.3045960514,0.06343127281,0.1110281285,0.145586606
2534.58,2529.12,2519.36,2510.06,2507.04,2496.84,2496.66,2502.22,2500.6,2508.24,2506.65,2503.87,0.3873999746,0.3705090715,0.1204607824,0.4085163647,0.007209632068,-0.222202684,0.06478445173,-0.3045960514,0.06343127281,0.1110281285
2537.74,2534.58,2529.12,2519.36,2510.06,2507.04,2496.84,2496.66,2502.22,2500.6,2508.24,2506.65,0.2158853672,0.3873999746,0.3705090715,0.1204607824,0.4085163647,0.007209632068,-0.222202684,0.06478445173,-0.3045960514,0.06343127281
2552.07,2537.74,2534.58,2529.12,2519.36,2510.06,2507.04,2496.84,2496.66,2502.22,2500.6,2508.24,0.1246754886,0.2158853672,0.3873999746,0.3705090715,0.1204607824,0.4085163647,0.007209632068,-0.222202684,0.06478445173,-0.3045960514
2549.33,2552.07,2537.74,2534.58,2529.12,2519.36,2510.06,2507.04,2496.84,2496.66,2502.22,2500.6,0.5646756563,0.1246754886,0.2158853672,0.3873999746,0.3705090715,0.1204607824,0.4085163647,0.007209632068,-0.222202684,0.06478445173
2544.73,2549.33,2552.07,2537.74,2534.58,2529.12,2519.36,2510.06,2507.04,2496.84,2496.66,2502.22,-0.1073638262,0.5646756563,0.1246754886,0.2158853672,0.3873999746,0.3705090715,0.1204607824,0.4085163647,0.007209632068,-0.222202684
2550.64,2544.73,2549.33,2552.07,2537.74,2534.58,2529.12,2519.36,2510.06,2507.04,2496.84,2496.66,-0.1804395665,-0.1073638262,0.5646756563,0.1246754886,0.2158853672,0.3873999746,0.3705090715,0.1204607824,0.4085163647,0.007209632068
2555.24,2550.64,2544.73,2549.33,2552.07,2537.74,2534.58,2529.12,2519.36,2510.06,2507.04,2496.84,0.2322446782,-0.1804395665,-0.1073638262,0.5646756563,0.1246754886,0.2158853672,0.3873999746,0.3705090715,0.1204607824,0.4085163647
2550.93,2555.24,2550.64,2544.73,2549.33,2552.07,2537.74,2534.58,2529.12,2519.36,2510.06,2507.04,0.1803468933,0.2322446782,-0.1804395665,-0.1073638262,0.5646756563,0.1246754886,0.2158853672,0.3873999746,0.3705090715,0.1204607824
2553.17,2550.93,2555.24,2550.64,2544.73,2549.33,2552.07,2537.74,2534.58,2529.12,2519.36,2510.06,-0.1686730014,0.1803468933,0.2322446782,-0.1804395665,-0.1073638262,0.5646756563,0.1246754886,0.2158853672,0.3873999746,0.3705090715
2557.64,2553.17,2550.93,2555.24,2550.64,2544.73,2549.33,2552.07,2537.74,2534.58,2529.12,2519.36,0.08781111203,-0.1686730014,0.1803468933,0.2322446782,-0.1804395665,-0.1073638262,0.5646756563,0.1246754886,0.2158853672,0.3873999746
2559.36,2557.64,2553.17,2550.93,2555.24,2550.64,2544.73,2549.33,2552.07,2537.74,2534.58,2529.12,0.1750764736,0.08781111203,-0.1686730014,0.1803468933,0.2322446782,-0.1804395665,-0.1073638262,0.5646756563,0.1246754886,0.2158853672
2561.26,2559.36,2557.64,2553.17,2550.93,2555.24,2550.64,2544.73,2549.33,2552.07,2537.74,2534.58,0.06724949563,0.1750764736,0.08781111203,-0.1686730014,0.1803468933,0.2322446782,-0.1804395665,-0.1073638262,0.5646756563,0.1246754886
2562.1,2561.26,2559.36,2557.64,2553.17,2550.93,2555.24,2550.64,2544.73,2549.33,2552.07,2537.74,0.07423730933,0.06724949563,0.1750764736,0.08781111203,-0.1686730014,0.1803468933,0.2322446782,-0.1804395665,-0.1073638262,0.5646756563
2575.21,2562.1,2561.26,2559.36,2557.64,2553.17,2550.93,2555.24,2550.64,2544.73,2549.33,2552.07,0.03279635804,0.07423730933,0.06724949563,0.1750764736,0.08781111203,-0.1686730014,0.1803468933,0.2322446782,-0.1804395665,-0.1073638262
2564.98,2575.21,2562.1,2561.26,2559.36,2557.64,2553.17,2550.93,2555.24,2550.64,2544.73,2549.33,0.5116896296,0.03279635804,0.07423730933,0.06724949563,0.1750764736,0.08781111203,-0.1686730014,0.1803468933,0.2322446782,-0.1804395665
2569.13,2564.98,2575.21,2562.1,2561.26,2559.36,2557.64,2553.17,2550.93,2555.24,2550.64,2544.73,-0.3972491564,0.5116896296,0.03279635804,0.07423730933,0.06724949563,0.1750764736,0.08781111203,-0.1686730014,0.1803468933,0.2322446782
2557.15,2569.13,2564.98,2575.21,2562.1,2561.26,2559.36,2557.64,2553.17,2550.93,2555.24,2550.64,0.1617946339,-0.3972491564,0.5116896296,0.03279635804,0.07423730933,0.06724949563,0.1750764736,0.08781111203,-0.1686730014,0.1803468933
2560.4,2557.15,2569.13,2564.98,2575.21,2562.1,2561.26,2559.36,2557.64,2553.17,2550.93,2555.24,-0.4663057144,0.1617946339,-0.3972491564,0.5116896296,0.03279635804,0.07423730933,0.06724949563,0.1750764736,0.08781111203,-0.1686730014
2581.07,2560.4,2557.15,2569.13,2564.98,2575.21,2562.1,2561.26,2559.36,2557.64,2553.17,2550.93,0.1270946171,-0.4663057144,0.1617946339,-0.3972491564,0.5116896296,0.03279635804,0.07423730933,0.06724949563,0.1750764736,0.08781111203
2572.83,2581.07,2560.4,2557.15,2569.13,2564.98,2575.21,2562.1,2561.26,2559.36,2557.64,2553.17,0.807295735,0.1270946171,-0.4663057144,0.1617946339,-0.3972491564,0.5116896296,0.03279635804,0.07423730933,0.06724949563,0.1750764736
2575.26,2572.83,2581.07,2560.4,2557.15,2569.13,2564.98,2575.21,2562.1,2561.26,2559.36,2557.64,-0.3192474439,0.807295735,0.1270946171,-0.4663057144,0.1617946339,-0.3972491564,0.5116896296,0.03279635804,0.07423730933,0.06724949563
2579.36,2575.26,2572.83,2581.07,2560.4,2557.15,2569.13,2564.98,2575.21,2562.1,2561.26,2559.36,0.09444852555,-0.3192474439,0.807295735,0.1270946171,-0.4663057144,0.1617946339,-0.3972491564,0.5116896296,0.03279635804,0.07423730933
2579.85,2579.36,2575.26,2572.83,2581.07,2560.4,2557.15,2569.13,2564.98,2575.21,2562.1,2561.26,0.1592072257,0.09444852555,-0.3192474439,0.807295735,0.1270946171,-0.4663057144,0.1617946339,-0.3972491564,0.5116896296,0.03279635804
2587.84,2579.85,2579.36,2575.26,2572.83,2581.07,2560.4,2557.15,2569.13,2564.98,2575.21,2562.1,0.01899696049,0.1592072257,0.09444852555,-0.3192474439,0.807295735,0.1270946171,-0.4663057144,0.1617946339,-0.3972491564,0.5116896296
2591.13,2587.84,2579.85,2579.36,2575.26,2572.83,2581.07,2560.4,2557.15,2569.13,2564.98,2575.21,0.3097079288,0.01899696049,0.1592072257,0.09444852555,-0.3192474439,0.807295735,0.1270946171,-0.4663057144,0.1617946339,-0.3972491564
2590.64,2591.13,2587.84,2579.85,2579.36,2575.26,2572.83,2581.07,2560.4,2557.15,2569.13,2564.98,0.127133053,0.3097079288,0.01899696049,0.1592072257,0.09444852555,-0.3192474439,0.807295735,0.1270946171,-0.4663057144,0.1617946339
2594.38,2590.64,2591.13,2587.84,2579.85,2579.36,2575.26,2572.83,2581.07,2560.4,2557.15,2569.13,-0.01891066832,0.127133053,0.3097079288,0.01899696049,0.1592072257,0.09444852555,-0.3192474439,0.807295735,0.1270946171,-0.4663057144
2584.62,2594.38,2590.64,2591.13,2587.84,2579.85,2579.36,2575.26,2572.83,2581.07,2560.4,2557.15,0.144365871,-0.01891066832,0.127133053,0.3097079288,0.01899696049,0.1592072257,0.09444852555,-0.3192474439,0.807295735,0.1270946171
2582.3,2584.62,2594.38,2590.64,2591.13,2587.84,2579.85,2579.36,2575.26,2572.83,2581.07,2560.4,-0.3761977814,0.144365871,-0.01891066832,0.127133053,0.3097079288,0.01899696049,0.1592072257,0.09444852555,-0.3192474439,0.807295735
2584.84,2582.3,2584.62,2594.38,2590.64,2591.13,2587.84,2579.85,2579.36,2575.26,2572.83,2581.07,-0.08976174447,-0.3761977814,0.144365871,-0.01891066832,0.127133053,0.3097079288,0.01899696049,0.1592072257,0.09444852555,-0.3192474439
2578.87,2584.84,2582.3,2584.62,2594.38,2590.64,2591.13,2587.84,2579.85,2579.36,2575.26,2572.83,0.09836192542,-0.08976174447,-0.3761977814,0.144365871,-0.01891066832,0.127133053,0.3097079288,0.01899696049,0.1592072257,0.09444852555
2564.62,2578.87,2584.84,2582.3,2584.62,2594.38,2590.64,2591.13,2587.84,2579.85,2579.36,2575.26,-0.2309620712,0.09836192542,-0.08976174447,-0.3761977814,0.144365871,-0.01891066832,0.127133053,0.3097079288,0.01899696049,0.1592072257
